PORT,I_COMMODITY,GEN_VAL_YR,I_COMMODITY_SDESC,COMM_LVL,time
0417,66,20686.0,"UMBRELLAS, WALKING-STICKS, RIDING-CROPS ETC, PARTS",HS2,2013-12
0417,67,1234062.0,"PREP FEATHERS, DOWN ETC; ARTIF FLOWERS; H HAIR ART",HS2,2013-12
0417,55,329631.0,"MANMADE STAPLE FIBERS, INCL YARNS & WOVEN FABRICS",HS2,2013-12
0417,57,1072096.0,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,HS2,2013-12
0417,58,438743.0,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,HS2,2013-12
0417,59,2297971.0,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,HS2,2013-12
0417,62,55381776.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
0417,60,540777.0,KNITTED OR CROCHETED FABRICS,HS2,2013-12
0417,56,2657245.0,"WADDING, FELT ETC; SP YARN; TWINE, ROPES ETC.",HS2,2013-12
0417,61,32178658.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
0417,83,3970115.0,MISCELLANEOUS ARTICLES OF BASE METAL,HS2,2013-12
0417,85,531496857.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
0417,84,848991123.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
0417,78,8568.0,LEAD AND ARTICLES THEREOF,HS2,2013-12
0417,79,16720.0,ZINC AND ARTICLES THEREOF,HS2,2013-12
0417,80,51915.0,TIN AND ARTICLES THEREOF,HS2,2013-12
0417,71,118667754.0,"NAT ETC PEARLS, PREC ETC STON",HS2,2013-12
0417,81,56458130.0,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,HS2,2013-12
0417,82,21524259.0,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",HS2,2013-12
0417,72,559091.0,IRON AND STEEL,HS2,2013-12
0417,73,18307102.0,ARTICLES OF IRON OR STEEL,HS2,2013-12
0417,74,5520979.0,COPPER AND ARTICLES THEREOF,HS2,2013-12
0417,70,65657426.0,GLASS AND GLASSWARE,HS2,2013-12
0417,75,3455485.0,NICKEL AND ARTICLES THEREOF,HS2,2013-12
0417,76,3660228.0,ALUMINUM AND ARTICLES THEREOF,HS2,2013-12
0417,97,53209944.0,"WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES",HS2,2013-12
0417,98,167923213.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
0417,94,7685126.0,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,HS2,2013-12
0417,88,114427156.0,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF",HS2,2013-12
0417,91,18937558.0,CLOCKS AND WATCHES AND PARTS THEREOF,HS2,2013-12
0417,89,516535.0,"SHIPS, BOATS AND FLOATING STRUCTURES",HS2,2013-12
0417,95,15518954.0,"TOYS, GAMES & SPORT EQUIPMENT; PARTS & ACCESSORIES",HS2,2013-12
0417,86,287025.0,RAILWAY OR TRAMWAY STOCK ETC,HS2,2013-12
0417,90,2549003938.0,"OPTIC, PHOTO ETC, MEDIC OR S",HS2,2013-12
0417,96,7145445.0,MISCELLANEOUS MANUFACTURED ARTICLES,HS2,2013-12
0417,87,9137020.0,"VEHICLES, EXCEPT RAILWAY OR TRAMWAY, AND PARTS ETC",HS2,2013-12
0417,92,1055762.0,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES THEREOF,HS2,2013-12
0417,93,48696277.0,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF,HS2,2013-12
0501,27,27835048.0,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",HS2,2013-12
0501,29,39705.0,ORGANIC CHEMICALS,HS2,2013-12
0501,89,560000.0,"SHIPS, BOATS AND FLOATING STRUCTURES",HS2,2013-12
0502,22,92496827.0,"BEVERAGES, SPIRITS AND VINEGAR",HS2,2013-12
0502,25,6484885.0,SALT; SULFUR; EARTH & STONE; LIME & CEMENT PLASTER,HS2,2013-12
0502,27,3050964928.0,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",HS2,2013-12
0502,28,20098430.0,INORG CHEM; PREC & RARE-EARTH MET & RADIOACT,HS2,2013-12
0502,44,437174.0,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,HS2,2013-12
0502,49,4190.0,"PRINTED BOOKS, NEWSPAPERS ETC; MANUSCRIPTS ETC",HS2,2013-12
0502,39,44515.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
0502,42,8709.0,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,HS2,2013-12
0502,68,1417800.0,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",HS2,2013-12
0502,83,79660.0,MISCELLANEOUS ARTICLES OF BASE METAL,HS2,2013-12
0502,85,16618.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
0502,84,285115.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
0502,72,11645137.0,IRON AND STEEL,HS2,2013-12
0502,73,57637.0,ARTICLES OF IRON OR STEEL,HS2,2013-12
0502,98,1087730.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
0502,94,15565.0,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,HS2,2013-12
0502,88,19500.0,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF",HS2,2013-12
0502,89,25162175.0,"SHIPS, BOATS AND FLOATING STRUCTURES",HS2,2013-12
0502,95,2400.0,"TOYS, GAMES & SPORT EQUIPMENT; PARTS & ACCESSORIES",HS2,2013-12
0502,87,5120010332.0,"VEHICLES, EXCEPT RAILWAY OR TRAMWAY, AND PARTS ETC",HS2,2013-12
0701,04,192878.0,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,HS2,2013-12
0701,06,121072.0,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",HS2,2013-12
0701,07,30660.0,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,HS2,2013-12
0701,08,365568.0,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,HS2,2013-12
0701,12,3769564.0,"OIL SEEDS ETC.; MISC GRAIN, SEED, FRUIT, PLANT ETC",HS2,2013-12
0701,10,3233471.0,CEREALS,HS2,2013-12
0701,11,8934976.0,MILLING PRODUCTS; MALT; STARCH; INULIN; WHT GLUTEN,HS2,2013-12
0701,13,86804.0,"LAC; GUMS, RESINS & OTHER VEGETABLE SAP & EXTRACT",HS2,2013-12
0701,14,2825.0,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,HS2,2013-12
0701,15,1156854.0,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",HS2,2013-12
0701,18,223026.0,COCOA AND COCOA PREPARATIONS,HS2,2013-12
0701,17,4036305.0,SUGARS AND SUGAR CONFECTIONARY,HS2,2013-12
0701,19,538280.0,"PREP CEREAL, FLOUR, STARCH OR MILK; BAKERS WARES",HS2,2013-12
0701,20,387671.0,"PREP VEGETABLES, FRUIT, NUTS OR OTHER PLANT PARTS",HS2,2013-12
0701,21,365748.0,MISCELLANEOUS EDIBLE PREPARATIONS,HS2,2013-12
0701,23,11091840.0,FOOD INDUSTRY RESIDUES & WASTE; PREP ANIMAL FEED,HS2,2013-12
0701,24,40179.0,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,HS2,2013-12
0701,22,140271.0,"BEVERAGES, SPIRITS AND VINEGAR",HS2,2013-12
0701,26,8796.0,"ORES, SLAG AND ASH",HS2,2013-12
0701,25,5147344.0,SALT; SULFUR; EARTH & STONE; LIME & CEMENT PLASTER,HS2,2013-12
0701,27,1207514503.0,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",HS2,2013-12
0701,28,2229620.0,INORG CHEM; PREC & RARE-EARTH MET & RADIOACT,HS2,2013-12
0701,29,248793.0,ORGANIC CHEMICALS,HS2,2013-12
0701,50,11249.0,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",HS2,2013-12
0701,45,250579.0,CORK AND ARTICLES OF CORK,HS2,2013-12
0701,51,820500.0,"WOOL & ANIMAL HAIR, INCLUDING YARN & WOVEN FABRIC",HS2,2013-12
0701,47,5332459.0,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,HS2,2013-12
0701,48,28949111.0,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),HS2,2013-12
0701,52,25875.0,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",HS2,2013-12
0701,53,295730.0,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,HS2,2013-12
0701,54,3276858.0,"MANMADE FILAMENTS, INCLUDING YARNS & WOVEN FABRICS",HS2,2013-12
0701,44,19095222.0,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,HS2,2013-12
0701,49,10355232.0,"PRINTED BOOKS, NEWSPAPERS ETC; MANUSCRIPTS ETC",HS2,2013-12
0701,39,39502218.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
0701,33,4811573.0,"ESSENTIAL OILS ETC; PERFUMERY, COSMETIC ETC PREPS",HS2,2013-12
0701,34,279141.0,"SOAP ETC; WAXES, POLISH ETC;",HS2,2013-12
0701,35,1018802.0,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,HS2,2013-12
0701,42,1843657.0,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,HS2,2013-12
0701,30,59580.0,PHARMACEUTICAL PRODUCTS,HS2,2013-12
0701,38,110920193.0,MISCELLANEOUS CHEMICAL PRODUCTS,HS2,2013-12
0701,40,860092.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
0701,31,795618.0,FERTILIZERS,HS2,2013-12
0701,32,1087249.0,"TANNING & DYE EXT ETC; DYE, PA",HS2,2013-12
0701,63,2023706.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
0701,65,837315.0,HEADGEAR AND PARTS THEREOF,HS2,2013-12
0701,68,4138359.0,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",HS2,2013-12
0701,64,1435719.0,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",HS2,2013-12
0701,69,562262.0,CERAMIC PRODUCTS,HS2,2013-12
0701,55,83590.0,"MANMADE STAPLE FIBERS, INCL YARNS & WOVEN FABRICS",HS2,2013-12
0701,57,1591.0,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,HS2,2013-12
0701,58,102183.0,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,HS2,2013-12
0701,59,5258057.0,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,HS2,2013-12
0701,62,2608144.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
0701,60,52051.0,KNITTED OR CROCHETED FABRICS,HS2,2013-12
0701,56,5658907.0,"WADDING, FELT ETC; SP YARN; TWINE, ROPES ETC.",HS2,2013-12
0701,61,1075544.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
0701,83,4805661.0,MISCELLANEOUS ARTICLES OF BASE METAL,HS2,2013-12
0701,85,136406205.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
0701,84,168471936.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
0701,78,3245195.0,LEAD AND ARTICLES THEREOF,HS2,2013-12
0701,79,4004271.0,ZINC AND ARTICLES THEREOF,HS2,2013-12
0701,80,2582.0,TIN AND ARTICLES THEREOF,HS2,2013-12
0701,81,7561592.0,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,HS2,2013-12
0701,82,3182858.0,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",HS2,2013-12
0701,72,55692893.0,IRON AND STEEL,HS2,2013-12
0701,73,39461924.0,ARTICLES OF IRON OR STEEL,HS2,2013-12
0701,74,39736347.0,COPPER AND ARTICLES THEREOF,HS2,2013-12
0701,70,2135216.0,GLASS AND GLASSWARE,HS2,2013-12
0701,75,5832918.0,NICKEL AND ARTICLES THEREOF,HS2,2013-12
0701,76,36319343.0,ALUMINUM AND ARTICLES THEREOF,HS2,2013-12
0701,97,97949.0,"WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES",HS2,2013-12
0701,98,24164303.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
0701,94,21334293.0,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,HS2,2013-12
0701,88,146916.0,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF",HS2,2013-12
0701,91,28673.0,CLOCKS AND WATCHES AND PARTS THEREOF,HS2,2013-12
0701,89,374856.0,"SHIPS, BOATS AND FLOATING STRUCTURES",HS2,2013-12
0701,95,21648972.0,"TOYS, GAMES & SPORT EQUIPMENT; PARTS & ACCESSORIES",HS2,2013-12
0701,86,60384.0,RAILWAY OR TRAMWAY STOCK ETC,HS2,2013-12
0701,90,76617236.0,"OPTIC, PHOTO ETC, MEDIC OR S",HS2,2013-12
0701,96,4702283.0,MISCELLANEOUS MANUFACTURED ARTICLES,HS2,2013-12
0701,87,9550862.0,"VEHICLES, EXCEPT RAILWAY OR TRAMWAY, AND PARTS ETC",HS2,2013-12
0701,92,2865.0,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES THEREOF,HS2,2013-12
0704,01,356539.0,LIVE ANIMALS,HS2,2013-12
0704,04,205290.0,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,HS2,2013-12
0704,06,14598.0,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",HS2,2013-12
0704,07,73325.0,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,HS2,2013-12
0704,08,45165.0,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,HS2,2013-12
0704,09,4014.0,"COFFEE, TEA, MATE & SPICES",HS2,2013-12
0704,12,891475.0,"OIL SEEDS ETC.; MISC GRAIN, SEED, FRUIT, PLANT ETC",HS2,2013-12
0704,10,892690.0,CEREALS,HS2,2013-12
0704,11,4498094.0,MILLING PRODUCTS; MALT; STARCH; INULIN; WHT GLUTEN,HS2,2013-12
0704,13,3052.0,"LAC; GUMS, RESINS & OTHER VEGETABLE SAP & EXTRACT",HS2,2013-12
0704,15,19387085.0,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",HS2,2013-12
0704,18,209703.0,COCOA AND COCOA PREPARATIONS,HS2,2013-12
0704,17,2971646.0,SUGARS AND SUGAR CONFECTIONARY,HS2,2013-12
0704,19,185138.0,"PREP CEREAL, FLOUR, STARCH OR MILK; BAKERS WARES",HS2,2013-12
0704,20,58224.0,"PREP VEGETABLES, FRUIT, NUTS OR OTHER PLANT PARTS",HS2,2013-12
0704,21,92130.0,MISCELLANEOUS EDIBLE PREPARATIONS,HS2,2013-12
0704,23,14025323.0,FOOD INDUSTRY RESIDUES & WASTE; PREP ANIMAL FEED,HS2,2013-12
0704,24,116655.0,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,HS2,2013-12
0704,22,6558968.0,"BEVERAGES, SPIRITS AND VINEGAR",HS2,2013-12
0704,25,75194.0,SALT; SULFUR; EARTH & STONE; LIME & CEMENT PLASTER,HS2,2013-12
0704,27,79868439.0,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",HS2,2013-12
0704,28,3189110.0,INORG CHEM; PREC & RARE-EARTH MET & RADIOACT,HS2,2013-12
0704,29,137566.0,ORGANIC CHEMICALS,HS2,2013-12
0704,45,2405.0,CORK AND ARTICLES OF CORK,HS2,2013-12
0704,47,20587959.0,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,HS2,2013-12
0704,48,4284587.0,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),HS2,2013-12
0704,54,296504.0,"MANMADE FILAMENTS, INCLUDING YARNS & WOVEN FABRICS",HS2,2013-12
0704,44,8136431.0,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,HS2,2013-12
0704,49,208989.0,"PRINTED BOOKS, NEWSPAPERS ETC; MANUSCRIPTS ETC",HS2,2013-12
0704,39,7669837.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
0704,33,258031.0,"ESSENTIAL OILS ETC; PERFUMERY, COSMETIC ETC PREPS",HS2,2013-12
0704,34,247393.0,"SOAP ETC; WAXES, POLISH ETC;",HS2,2013-12
0704,35,22601.0,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,HS2,2013-12
0704,42,46993.0,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,HS2,2013-12
0704,38,34605830.0,MISCELLANEOUS CHEMICAL PRODUCTS,HS2,2013-12
0704,40,912513.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
0704,31,3278429.0,FERTILIZERS,HS2,2013-12
0704,32,1722617.0,"TANNING & DYE EXT ETC; DYE, PA",HS2,2013-12
0704,63,27107.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
0704,65,7392.0,HEADGEAR AND PARTS THEREOF,HS2,2013-12
0704,68,3353917.0,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",HS2,2013-12
0704,64,28560.0,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",HS2,2013-12
0704,69,161455.0,CERAMIC PRODUCTS,HS2,2013-12
0704,59,2672.0,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,HS2,2013-12
0704,62,46760.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
0704,56,1082472.0,"WADDING, FELT ETC; SP YARN; TWINE, ROPES ETC.",HS2,2013-12
0704,61,41948.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
0704,83,190120.0,MISCELLANEOUS ARTICLES OF BASE METAL,HS2,2013-12
0704,85,3591498.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
0704,84,9758589.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
0704,78,171928.0,LEAD AND ARTICLES THEREOF,HS2,2013-12
0704,79,706929.0,ZINC AND ARTICLES THEREOF,HS2,2013-12
0704,81,54360.0,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,HS2,2013-12
0704,82,41780.0,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",HS2,2013-12
0704,72,6117089.0,IRON AND STEEL,HS2,2013-12
0704,73,2385366.0,ARTICLES OF IRON OR STEEL,HS2,2013-12
0704,74,244612100.0,COPPER AND ARTICLES THEREOF,HS2,2013-12
0704,70,466429.0,GLASS AND GLASSWARE,HS2,2013-12
0704,76,60432436.0,ALUMINUM AND ARTICLES THEREOF,HS2,2013-12
0704,98,13546913.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
0704,94,4381976.0,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,HS2,2013-12
0704,88,85722.0,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF",HS2,2013-12
0704,89,316193.0,"SHIPS, BOATS AND FLOATING STRUCTURES",HS2,2013-12
0704,95,78262.0,"TOYS, GAMES & SPORT EQUIPMENT; PARTS & ACCESSORIES",HS2,2013-12
0704,86,186711.0,RAILWAY OR TRAMWAY STOCK ETC,HS2,2013-12
0704,90,3018824.0,"OPTIC, PHOTO ETC, MEDIC OR S",HS2,2013-12
0704,96,186497.0,MISCELLANEOUS MANUFACTURED ARTICLES,HS2,2013-12
0704,87,9463843.0,"VEHICLES, EXCEPT RAILWAY OR TRAMWAY, AND PARTS ETC",HS2,2013-12
0708,01,128024786.0,LIVE ANIMALS,HS2,2013-12
0708,02,21600.0,MEAT AND EDIBLE MEAT OFFAL,HS2,2013-12
0708,03,1700507.0,"FISH, CRUSTACEANS & AQUATIC INVERTEBRATES",HS2,2013-12
0708,04,9120744.0,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,HS2,2013-12
0708,05,353594.0,"PRODUCTS OF ANIMAL ORIGIN, NESOI",HS2,2013-12
0708,06,999795.0,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",HS2,2013-12
0708,07,9454686.0,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,HS2,2013-12
0708,08,6021640.0,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,HS2,2013-12
0708,09,9415582.0,"COFFEE, TEA, MATE & SPICES",HS2,2013-12
0708,12,4219377.0,"OIL SEEDS ETC.; MISC GRAIN, SEED, FRUIT, PLANT ETC",HS2,2013-12
0708,10,3742936.0,CEREALS,HS2,2013-12
0708,11,5990642.0,MILLING PRODUCTS; MALT; STARCH; INULIN; WHT GLUTEN,HS2,2013-12
0708,13,1092418.0,"LAC; GUMS, RESINS & OTHER VEGETABLE SAP & EXTRACT",HS2,2013-12
0708,14,6410.0,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,HS2,2013-12
0708,15,2102833.0,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",HS2,2013-12
0708,16,6341509.0,"EDIBLE PREPARATIONS OF MEAT, FISH, CRUSTACEANS ETC",HS2,2013-12
0708,18,87895338.0,COCOA AND COCOA PREPARATIONS,HS2,2013-12
0708,17,38310595.0,SUGARS AND SUGAR CONFECTIONARY,HS2,2013-12
0708,19,72032921.0,"PREP CEREAL, FLOUR, STARCH OR MILK; BAKERS WARES",HS2,2013-12
0708,20,27603073.0,"PREP VEGETABLES, FRUIT, NUTS OR OTHER PLANT PARTS",HS2,2013-12
0708,21,49383106.0,MISCELLANEOUS EDIBLE PREPARATIONS,HS2,2013-12
0708,23,1443327.0,FOOD INDUSTRY RESIDUES & WASTE; PREP ANIMAL FEED,HS2,2013-12
0708,24,370216.0,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,HS2,2013-12
0708,22,28541229.0,"BEVERAGES, SPIRITS AND VINEGAR",HS2,2013-12
0708,26,61560626.0,"ORES, SLAG AND ASH",HS2,2013-12
0708,25,12817791.0,SALT; SULFUR; EARTH & STONE; LIME & CEMENT PLASTER,HS2,2013-12
0708,27,67747925.0,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",HS2,2013-12
0708,28,790740806.0,INORG CHEM; PREC & RARE-EARTH MET & RADIOACT,HS2,2013-12
0708,29,32350938.0,ORGANIC CHEMICALS,HS2,2013-12
0708,45,248928.0,CORK AND ARTICLES OF CORK,HS2,2013-12
0708,51,542051.0,"WOOL & ANIMAL HAIR, INCLUDING YARN & WOVEN FABRIC",HS2,2013-12
0708,46,476172.0,"MFR OF STRAW, ESPARTO ETC.; BASKETWARE & WICKERWRK",HS2,2013-12
0708,47,19460745.0,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,HS2,2013-12
0708,48,577059610.0,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),HS2,2013-12
0708,52,960834.0,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",HS2,2013-12
0708,53,1301.0,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,HS2,2013-12
0708,54,229822754.0,"MANMADE FILAMENTS, INCLUDING YARNS & WOVEN FABRICS",HS2,2013-12
0708,43,1002.0,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,HS2,2013-12
0708,44,122497079.0,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,HS2,2013-12
0708,49,22893017.0,"PRINTED BOOKS, NEWSPAPERS ETC; MANUSCRIPTS ETC",HS2,2013-12
0708,39,452111194.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
0708,41,68193.0,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,HS2,2013-12
0708,33,123343687.0,"ESSENTIAL OILS ETC; PERFUMERY, COSMETIC ETC PREPS",HS2,2013-12
0708,34,36355021.0,"SOAP ETC; WAXES, POLISH ETC;",HS2,2013-12
0708,35,13604361.0,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,HS2,2013-12
0708,42,1568800.0,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,HS2,2013-12
0708,36,7508855.0,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,HS2,2013-12
0708,37,6786.0,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,HS2,2013-12
0708,30,366034514.0,PHARMACEUTICAL PRODUCTS,HS2,2013-12
0708,38,48940248.0,MISCELLANEOUS CHEMICAL PRODUCTS,HS2,2013-12
0708,40,183806112.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
0708,31,3364407.0,FERTILIZERS,HS2,2013-12
0708,32,26936784.0,"TANNING & DYE EXT ETC; DYE, PA",HS2,2013-12
0708,63,14091236.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
0708,65,726388.0,HEADGEAR AND PARTS THEREOF,HS2,2013-12
0708,68,48817383.0,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",HS2,2013-12
0708,64,2706229.0,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",HS2,2013-12
0708,69,6372759.0,CERAMIC PRODUCTS,HS2,2013-12
0708,66,14777.0,"UMBRELLAS, WALKING-STICKS, RIDING-CROPS ETC, PARTS",HS2,2013-12
0708,67,5412915.0,"PREP FEATHERS, DOWN ETC; ARTIF FLOWERS; H HAIR ART",HS2,2013-12
0708,55,7302244.0,"MANMADE STAPLE FIBERS, INCL YARNS & WOVEN FABRICS",HS2,2013-12
0708,57,1749449.0,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,HS2,2013-12
0708,58,237842.0,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,HS2,2013-12
0708,59,90834424.0,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,HS2,2013-12
0708,62,31055100.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
0708,60,7555198.0,KNITTED OR CROCHETED FABRICS,HS2,2013-12
0708,56,11485261.0,"WADDING, FELT ETC; SP YARN; TWINE, ROPES ETC.",HS2,2013-12
0708,61,2761076.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
0708,83,14528325.0,MISCELLANEOUS ARTICLES OF BASE METAL,HS2,2013-12
0708,85,344038154.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
0708,84,399799329.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
0708,78,32610637.0,LEAD AND ARTICLES THEREOF,HS2,2013-12
0708,79,51259552.0,ZINC AND ARTICLES THEREOF,HS2,2013-12
0708,80,2830837.0,TIN AND ARTICLES THEREOF,HS2,2013-12
0708,71,1816462395.0,"NAT ETC PEARLS, PREC ETC STON",HS2,2013-12
0708,81,6765919.0,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,HS2,2013-12
0708,82,11016562.0,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",HS2,2013-12
0708,72,226321002.0,IRON AND STEEL,HS2,2013-12
